TransactionID,CustomerID,TransactionDate,ProductID,ProductName,Category,Price,Quantity,TotalAmount,Age,Gender
8064,112,2023-11-05,121,deal,Beauty,52.18,3,156.54,36,Female
8065,567,2023-11-06,109,red,Electronics,101.34,1,101.34,61,Other
8066,568,2023-04-02,123,security,Electronics,122.89,5,614.45,20,Female
8067,482,2023-02-06,103,expect,Beauty,168.01,3,504.03,25,Male
8068,820,2023-09-05,110,leader,Clothing,58.63,1,58.63,28,Male
8069,891,2023-08-25,109,realize,Beauty,26.7,5,133.5,21,Male
8070,657,2023-07-25,102,recently,Electronics,127.16,4,508.64,45,Male
8071,34,2023-09-09,110,movement,Home & Garden,23.31,3,69.93,36,Female
8072,757,2023-06-09,124,capital,Beauty,81.67,3,245.01,45,Other
8073,859,2023-09-16,128,lose,Beauty,174.67,3,524.01,45,Female
8074,358,2023-11-17,140,whose,Beauty,120.93,5,604.65,24,Male
8075,341,2023-10-18,133,try,Electronics,194.43,3,583.29,23,Other
8076,296,2023-06-09,142,off,Beauty,148.14,2,296.28,29,Female
8077,151,2023-04-11,121,north,Home & Garden,122.27,3,366.81,20,Female
8078,805,2023-01-20,119,stock,Clothing,25.56,3,76.68,60,Other
8079,345,2023-02-06,115,force,Electronics,147.32,1,147.32,57,Female
8080,9,2022-12-28,118,husband,Clothing,110.04,3,330.12,44,Male
8081,164,2023-10-27,115,year,Beauty,32.57,1,32.57,25,Other
8082,830,2023-10-25,148,particularly,Electronics,122.67,1,122.67,41,Male
8083,674,2023-09-18,137,theory,Home & Garden,55.12,4,220.48,24,Other
8084,967,2023-08-10,110,ready,Clothing,89.22,3,267.66,30,Male
8085,157,2023-04-28,112,defense,Clothing,23.78,4,95.12,32,Male
8086,908,2023-08-19,139,threat,Home & Garden,35.74,5,178.7,47,Female
8087,424,2023-07-20,143,part,Home & Garden,194.9,5,974.5,44,Male
8088,969,2022-12-17,103,identify,Beauty,146.01,4,584.04,45,Female
8089,772,2023-04-30,128,leader,Clothing,193.54,5,967.7,28,Male
8090,810,2023-09-19,129,down,Electronics,15.38,4,61.52,62,Female
8091,687,2023-04-21,146,glass,Home & Garden,65.35,1,65.35,53,Male
8092,902,2023-11-13,110,sense,Clothing,16.34,4,65.36,54,Other
8093,791,2023-04-15,138,run,Home & Garden,101.74,4,406.96,61,Male
8094,629,2023-04-30,145,audience,Electronics,145.58,5,727.9,22,Male
8095,129,2023-06-09,135,life,Electronics,184.41,2,368.82,31,Male
8096,43,2023-03-13,124,list,Clothing,152.41,3,457.23,64,Male
8097,357,2023-11-11,145,training,Clothing,67.55,3,202.65,50,Male
8098,624,2023-08-22,141,like,Electronics,192.58,5,962.9,28,Male
8099,883,2023-06-06,136,foreign,Home & Garden,194.57,2,389.14,33,Female
8100,644,2023-08-14,105,glass,Electronics,149.23,5,746.15,25,Other
8101,86,2023-10-20,105,that,Beauty,160.11,5,800.55,47,Other
8102,954,2023-02-24,108,how,Electronics,32.87,5,164.35,33,Other
8103,165,2023-10-23,134,year,Beauty,110.85,3,332.55,18,Male
8104,67,2023-11-26,135,represent,Home & Garden,57.55,4,230.2,25,Male
8105,221,2023-01-21,150,must,Electronics,30.38,1,30.38,49,Male
8106,590,2023-09-11,148,crime,Clothing,128.23,2,256.46,26,Other
8107,43,2023-06-01,139,reduce,Clothing,114.12,3,342.36,51,Other
8108,471,2023-01-11,146,improve,Beauty,18.42,4,73.68,21,Other
8109,571,2023-06-16,108,final,Home & Garden,14.98,3,44.94,60,Female
8110,542,2023-02-18,150,parent,Beauty,119.58,5,597.9,31,Other
8111,527,2022-12-27,136,of,Clothing,128.58,5,642.9,45,Male
8112,745,2023-03-05,131,discussion,Electronics,155.66,1,155.66,55,Male
8113,775,2023-03-06,123,cultural,Clothing,178.33,3,534.99,31,Female
8114,794,2023-07-26,143,light,Home & Garden,16.44,2,32.88,55,Other
8115,35,2023-10-23,131,late,Electronics,181.51,2,363.02,70,Male
8116,624,2023-07-11,121,really,Electronics,121.45,3,364.35,30,Male
8117,498,2023-11-02,114,success,Clothing,192.37,3,577.11,44,Female
8118,896,2023-03-03,102,yet,Beauty,140.51,1,140.51,33,Male
8119,166,2023-07-14,120,poor,Clothing,183.73,3,551.19,68,Other
8120,845,2023-05-31,106,travel,Clothing,100.42,1,100.42,65,Other
8121,261,2022-12-16,149,themselves,Clothing,150.6,1,150.6,36,Male
8122,751,2023-11-28,111,decision,Beauty,198.56,2,397.12,48,Other
8123,34,2023-03-19,149,best,Beauty,191.34,2,382.68,35,Other
8124,650,2023-05-28,101,simple,Clothing,90.19,3,270.57,50,Female
8125,408,2023-04-05,118,feel,Home & Garden,156.18,1,156.18,56,Other
8126,783,2023-02-03,143,always,Electronics,67.79,3,203.37,43,Male
8127,328,2023-07-25,129,foreign,Electronics,17.11,5,85.55,29,Female
8128,805,2023-02-28,123,provide,Clothing,146.15,2,292.3,49,Male
8129,315,2023-08-13,102,appear,Beauty,54.92,4,219.68,50,Female
8130,586,2023-02-08,147,under,Electronics,43.65,4,174.6,56,Female
8131,825,2022-12-20,128,factor,Clothing,118.97,5,594.85,56,Other
8132,793,2023-03-13,118,share,Home & Garden,139.09,1,139.09,25,Female
8133,4,2023-07-16,127,rate,Beauty,179.25,1,179.25,49,Other
8134,119,2023-07-03,141,company,Clothing,146.37,2,292.74,68,Male
8135,657,2023-12-04,131,share,Clothing,180.85,4,723.4,22,Female
8136,911,2023-08-28,145,become,Clothing,151.31,3,453.93,19,Male
8137,598,2023-10-25,121,impact,Beauty,174.86,4,699.44,29,Other
8138,887,2023-05-28,138,along,Electronics,12.77,4,51.08,70,Female
8139,1000,2023-01-05,134,would,Home & Garden,39.97,1,39.97,42,Female
8140,349,2023-08-26,121,social,Home & Garden,100.26,4,401.04,52,Other
8141,259,2023-05-30,129,large,Clothing,30.18,1,30.18,34,Male
8142,541,2022-12-19,145,child,Clothing,196.39,5,981.95,59,Female
8143,706,2022-12-14,123,land,Electronics,173.26,1,173.26,61,Male
8144,631,2023-06-15,135,science,Electronics,77.22,1,77.22,59,Other
8145,221,2023-07-08,116,bit,Home & Garden,195.84,3,587.52,34,Male
8146,662,2023-02-01,128,goal,Clothing,140.92,5,704.6,23,Other
8147,100,2023-05-13,137,impact,Beauty,77.38,2,154.76,29,Male
8148,489,2023-11-14,118,them,Electronics,30.34,5,151.7,46,Male
8149,837,2023-07-28,123,study,Home & Garden,165.81,2,331.62,36,Female
8150,28,2023-05-17,130,remain,Electronics,109.04,2,218.08,48,Other
8151,705,2023-07-14,116,rule,Electronics,165.04,5,825.2,56,Male
8152,834,2023-05-26,150,town,Clothing,99.26,2,198.52,21,Other
8153,780,2023-10-08,143,term,Beauty,33.77,1,33.77,26,Female
8154,242,2023-02-08,109,white,Home & Garden,116.8,1,116.8,24,Male
8155,728,2023-01-20,102,young,Electronics,122.48,5,612.4,47,Female
8156,395,2023-09-08,102,foreign,Beauty,13.52,4,54.08,56,Female
8157,231,2023-01-25,109,score,Beauty,106.68,5,533.4,67,Male
8158,912,2023-03-31,136,without,Beauty,57.93,1,57.93,35,Male
8159,681,2023-06-10,108,detail,Beauty,186.96,5,934.8,54,Male
8160,664,2023-02-14,124,third,Home & Garden,86.86,3,260.58,61,Other
8161,97,2023-05-29,146,idea,Clothing,77.58,2,155.16,61,Other
8162,875,2022-12-17,120,hotel,Beauty,122.37,1,122.37,45,Male
8163,87,2023-03-12,125,somebody,Home & Garden,165.85,4,663.4,37,Other
8164,676,2023-07-28,108,season,Home & Garden,81.44,2,162.88,37,Female
8165,326,2023-09-15,150,several,Beauty,195.84,1,195.84,39,Male
8166,614,2023-09-05,147,possible,Electronics,79.75,4,319.0,45,Other
8167,173,2023-07-05,119,forget,Electronics,163.27,4,653.08,51,Female
8168,116,2023-08-11,147,account,Clothing,46.16,4,184.64,51,Female
8169,606,2023-11-05,128,away,Home & Garden,33.34,2,66.68,29,Male
8170,80,2023-01-05,141,people,Clothing,76.95,2,153.9,22,Female
8171,322,2023-02-28,113,suffer,Electronics,193.92,1,193.92,22,Other
8172,577,2023-11-30,116,attention,Home & Garden,150.46,2,300.92,61,Female
8173,674,2023-03-28,108,may,Beauty,24.84,3,74.52,49,Other
8174,983,2023-10-01,119,thought,Electronics,24.05,2,48.1,52,Female
8175,375,2023-09-07,141,yes,Clothing,50.25,5,251.25,46,Male
8176,772,2023-10-31,105,center,Home & Garden,159.34,2,318.68,58,Other
8177,292,2023-06-03,147,occur,Clothing,106.88,4,427.52,58,Female
8178,457,2023-07-02,135,fly,Electronics,62.84,1,62.84,26,Male
8179,13,2023-01-06,147,recently,Clothing,42.79,1,42.79,18,Other
8180,310,2023-05-16,111,allow,Beauty,171.02,2,342.04,55,Other
8181,809,2023-10-06,138,decide,Beauty,49.95,4,199.8,52,Male
8182,187,2023-02-03,114,hot,Beauty,64.15,3,192.45,48,Other
8183,632,2023-02-28,129,direction,Home & Garden,18.28,2,36.56,54,Female
8184,739,2023-11-29,134,say,Clothing,94.16,4,376.64,34,Other
8185,273,2022-12-19,133,put,Beauty,163.29,2,326.58,66,Male
8186,481,2023-03-01,106,somebody,Electronics,62.12,2,124.24,49,Other
8187,609,2023-03-25,129,appear,Electronics,187.28,1,187.28,67,Other
8188,266,2023-09-04,102,carry,Home & Garden,104.84,3,314.52,68,Male
8189,520,2023-06-04,138,career,Beauty,194.81,4,779.24,18,Male
8190,41,2023-02-11,118,brother,Beauty,179.05,4,716.2,47,Male
8191,309,2023-01-02,110,respond,Beauty,198.77,5,993.85,63,Male
8192,134,2022-12-20,114,operation,Electronics,180.25,2,360.5,53,Other
8193,658,2023-11-19,115,question,Electronics,197.61,5,988.05,35,Male
8194,84,2023-11-11,115,ago,Home & Garden,148.94,2,297.88,60,Other
8195,89,2022-12-26,124,beyond,Beauty,157.95,1,157.95,40,Other
8196,401,2023-05-03,122,far,Beauty,176.3,4,705.2,28,Other
8197,606,2023-03-14,132,if,Home & Garden,61.41,5,307.05,50,Male
8198,224,2023-04-19,138,wait,Electronics,57.97,1,57.97,33,Male
8199,782,2023-03-25,125,provide,Clothing,158.2,1,158.2,59,Other
8200,539,2023-05-10,127,church,Electronics,111.16,1,111.16,34,Other
8201,252,2023-09-16,138,beautiful,Home & Garden,45.59,2,91.18,25,Female
8202,199,2023-09-23,143,natural,Beauty,36.09,2,72.18,34,Male
8203,768,2023-09-07,137,include,Beauty,136.9,1,136.9,44,Female
8204,147,2023-11-02,124,increase,Home & Garden,174.09,5,870.45,42,Other
8205,498,2023-01-12,122,design,Electronics,192.46,4,769.84,41,Other
8206,495,2023-07-09,133,many,Electronics,193.06,2,386.12,46,Other
8207,601,2023-11-02,142,past,Home & Garden,66.4,3,199.2,63,Other
8208,76,2023-09-29,130,statement,Clothing,34.78,4,139.12,33,Other
8209,985,2023-06-30,116,ground,Beauty,174.71,1,174.71,59,Male
8210,586,2023-05-16,106,chair,Home & Garden,75.61,5,378.05,22,Female
8211,710,2023-10-04,145,sound,Home & Garden,71.09,2,142.18,35,Female
8212,901,2023-08-09,143,start,Beauty,43.35,5,216.75,26,Other
8213,250,2023-02-24,148,structure,Electronics,33.31,3,99.93,32,Female
8214,350,2023-07-09,125,Mrs,Home & Garden,97.85,5,489.25,52,Male
8215,731,2023-06-13,124,wrong,Electronics,189.68,1,189.68,68,Male
8216,780,2023-09-08,106,activity,Electronics,108.97,1,108.97,36,Male
8217,412,2023-11-14,140,experience,Home & Garden,30.6,5,153.0,24,Other
8218,175,2023-05-03,134,then,Clothing,99.21,5,496.05,43,Female
8219,480,2023-07-20,129,station,Home & Garden,61.48,1,61.48,51,Female
8220,517,2023-02-27,109,sense,Clothing,25.96,5,129.8,69,Female
8221,500,2023-12-01,139,hand,Clothing,69.61,4,278.44,26,Female
8222,724,2023-08-18,139,these,Beauty,73.59,4,294.36,46,Male
8223,931,2023-08-18,109,economic,Electronics,137.49,5,687.45,22,Male
8224,833,2023-07-30,122,young,Beauty,126.77,2,253.54,66,Other
8225,788,2023-10-10,104,western,Home & Garden,142.82,5,714.1,67,Other
8226,771,2023-11-21,103,deep,Home & Garden,107.78,1,107.78,47,Male
8227,55,2023-02-18,144,assume,Clothing,138.4,2,276.8,49,Male
8228,783,2023-11-12,115,present,Beauty,104.07,5,520.35,39,Other
8229,259,2023-10-28,145,cost,Clothing,37.22,5,186.1,29,Other
8230,671,2023-06-10,139,major,Beauty,39.8,2,79.6,21,Male
8231,589,2023-02-28,137,really,Beauty,154.95,4,619.8,51,Male
8232,538,2023-05-14,120,goal,Electronics,109.3,1,109.3,39,Female
8233,92,2022-12-21,112,paper,Electronics,33.36,2,66.72,49,Other
8234,655,2023-04-18,129,operation,Clothing,59.72,5,298.6,26,Other
8235,405,2023-01-13,139,value,Beauty,15.54,1,15.54,18,Female
8236,306,2023-01-05,117,evidence,Beauty,188.22,1,188.22,19,Female
8237,327,2023-05-29,145,any,Electronics,47.55,1,47.55,41,Other
8238,980,2023-07-30,136,compare,Home & Garden,12.76,2,25.52,53,Male
8239,967,2023-01-14,139,him,Beauty,90.42,3,271.26,46,Other
8240,45,2023-09-06,117,action,Clothing,156.26,4,625.04,68,Female
8241,345,2023-01-19,112,whole,Home & Garden,140.59,5,702.95,65,Female
8242,943,2023-08-16,148,animal,Home & Garden,147.15,1,147.15,26,Male
8243,966,2023-10-22,116,huge,Home & Garden,184.36,3,553.08,45,Other
8244,142,2023-01-08,130,true,Clothing,188.91,2,377.82,70,Male
8245,643,2023-06-14,130,station,Electronics,131.8,5,659.0,38,Other
8246,722,2023-02-10,135,information,Home & Garden,189.74,4,758.96,31,Other
8247,575,2023-10-20,144,pattern,Home & Garden,81.27,1,81.27,54,Male
8248,234,2023-03-27,142,upon,Home & Garden,18.69,2,37.38,24,Male
8249,265,2023-06-23,131,training,Electronics,172.39,4,689.56,23,Female
8250,630,2023-09-18,121,where,Home & Garden,34.57,4,138.28,21,Other
8251,862,2023-09-05,142,ok,Clothing,85.54,5,427.7,38,Male
8252,350,2023-04-26,145,shake,Clothing,190.81,4,763.24,25,Female
8253,705,2023-03-17,104,stuff,Electronics,26.3,2,52.6,25,Female
8254,621,2023-03-10,113,southern,Home & Garden,192.5,5,962.5,35,Male
8255,120,2023-02-05,124,thought,Home & Garden,62.27,5,311.35,54,Female
8256,880,2023-10-07,128,impact,Clothing,12.01,2,24.02,45,Other
8257,319,2023-06-17,125,home,Clothing,11.56,2,23.12,36,Other
8258,740,2023-02-21,106,responsibility,Beauty,132.52,3,397.56,39,Other
8259,108,2023-03-10,126,image,Electronics,65.52,2,131.04,29,Female
8260,636,2023-10-04,146,trouble,Clothing,154.23,5,771.15,40,Male
8261,388,2023-08-10,113,inside,Electronics,136.95,3,410.85,27,Other
8262,567,2023-02-08,135,everything,Electronics,17.64,5,88.2,70,Female
8263,464,2023-07-26,146,check,Beauty,131.42,3,394.26,57,Female
8264,561,2023-06-23,120,record,Home & Garden,192.77,1,192.77,64,Female
8265,631,2023-05-11,120,story,Clothing,127.95,4,511.8,53,Female
8266,163,2023-05-02,109,series,Electronics,83.89,3,251.67,53,Female
8267,479,2023-08-17,148,ahead,Beauty,185.54,3,556.62,58,Female
8268,679,2023-02-02,141,result,Beauty,129.83,5,649.15,37,Male
8269,756,2023-05-23,130,someone,Beauty,185.51,5,927.55,35,Female
8270,19,2023-05-28,132,radio,Electronics,182.94,5,914.7,34,Male
8271,764,2023-01-06,135,station,Beauty,19.15,2,38.3,29,Other
8272,916,2023-08-17,140,my,Home & Garden,118.79,3,356.37,61,Other
8273,931,2023-03-23,143,picture,Electronics,164.32,4,657.28,43,Male
8274,68,2022-12-05,109,else,Home & Garden,16.79,3,50.37,37,Male
8275,124,2023-04-03,124,expert,Beauty,161.45,5,807.25,60,Female
8276,764,2023-05-21,129,home,Clothing,99.45,2,198.9,18,Male
8277,873,2023-01-23,149,value,Electronics,156.25,2,312.5,69,Other
8278,65,2023-02-09,150,movie,Clothing,36.14,1,36.14,21,Female
8279,612,2023-07-27,111,community,Electronics,172.51,4,690.04,41,Male
8280,572,2023-03-08,136,food,Beauty,50.97,1,50.97,26,Female
8281,400,2023-01-08,101,again,Home & Garden,136.55,1,136.55,37,Male
8282,277,2023-07-01,146,quite,Electronics,92.07,4,368.28,69,Male
8283,210,2023-05-07,145,stage,Electronics,40.31,1,40.31,67,Female
8284,544,2023-05-06,148,onto,Home & Garden,40.16,5,200.8,70,Female
8285,341,2022-12-07,115,development,Clothing,197.64,3,592.92,53,Female
8286,819,2023-04-29,120,live,Electronics,198.23,2,396.46,59,Male
8287,526,2023-05-07,125,tough,Home & Garden,54.29,3,162.87,46,Male
8288,282,2023-06-29,129,everyone,Electronics,36.5,1,36.5,29,Other
8289,870,2023-02-07,137,wish,Electronics,107.94,2,215.88,54,Female
8290,885,2022-12-19,129,less,Electronics,33.32,5,166.6,65,Male
8291,972,2023-09-29,124,fund,Beauty,128.22,2,256.44,34,Female
8292,218,2022-12-23,130,keep,Home & Garden,122.8,2,245.6,50,Male
8293,611,2023-07-28,146,that,Home & Garden,66.29,5,331.45,36,Other
8294,664,2023-07-20,105,true,Home & Garden,17.33,2,34.66,50,Female
8295,391,2023-09-21,129,natural,Home & Garden,47.66,4,190.64,68,Male
8296,198,2023-03-25,108,wear,Home & Garden,50.06,5,250.3,56,Female
8297,770,2023-08-29,124,game,Home & Garden,113.27,3,339.81,44,Male
8298,85,2023-02-08,140,inside,Clothing,21.62,2,43.24,38,Other
8299,169,2023-03-27,125,behind,Home & Garden,54.38,2,108.76,68,Female
8300,555,2023-06-20,128,decision,Electronics,195.33,4,781.32,30,Male
8301,302,2023-11-15,105,successful,Beauty,42.65,1,42.65,19,Male
8302,171,2023-09-09,137,when,Home & Garden,182.75,5,913.75,38,Male
8303,518,2023-02-21,109,bank,Beauty,92.59,4,370.36,65,Female
8304,313,2023-07-15,134,people,Electronics,22.78,2,45.56,51,Male
8305,219,2023-07-31,109,region,Electronics,176.0,4,704.0,54,Male
8306,292,2022-12-22,110,agency,Home & Garden,154.72,5,773.6,58,Other
8307,241,2023-02-19,101,somebody,Clothing,155.34,3,466.02,24,Other
8308,158,2023-09-20,125,throw,Home & Garden,165.02,4,660.08,30,Male
8309,411,2023-05-05,117,his,Beauty,15.79,3,47.37,32,Other
8310,546,2023-08-24,102,give,Beauty,64.55,4,258.2,51,Female
8311,529,2023-08-19,135,sound,Home & Garden,99.81,5,499.05,52,Other
8312,882,2022-12-27,118,form,Home & Garden,85.22,1,85.22,65,Male
8313,163,2023-10-27,148,fact,Clothing,140.95,4,563.8,20,Female
8314,558,2023-08-04,116,give,Clothing,60.59,3,181.77,20,Male
8315,864,2023-09-08,108,scene,Clothing,190.58,3,571.74,43,Other
8316,128,2023-03-31,118,play,Clothing,55.44,5,277.2,38,Female
8317,797,2023-07-09,145,really,Beauty,115.92,3,347.76,39,Male
8318,896,2023-10-24,110,weight,Beauty,194.46,4,777.84,41,Female
8319,636,2023-07-24,107,parent,Clothing,27.0,1,27.0,27,Male
8320,950,2023-04-18,131,off,Beauty,28.57,4,114.28,63,Other
8321,465,2023-02-27,150,speech,Clothing,151.79,2,303.58,62,Other
8322,258,2023-03-20,120,certain,Electronics,138.85,1,138.85,32,Other
8323,165,2023-09-05,130,just,Clothing,116.8,5,584.0,20,Other
8324,933,2023-11-27,145,poor,Electronics,126.79,5,633.95,18,Male
8325,83,2023-02-15,145,cold,Electronics,146.92,4,587.68,44,Female
8326,586,2022-12-22,137,ok,Home & Garden,150.06,4,600.24,21,Male
8327,970,2023-07-13,121,myself,Home & Garden,87.82,3,263.46,52,Male
8328,297,2023-04-09,112,about,Home & Garden,42.49,2,84.98,27,Female
8329,179,2023-05-07,136,morning,Beauty,186.66,3,559.98,22,Female
8330,117,2023-09-24,128,save,Home & Garden,24.47,3,73.41,54,Other
8331,234,2023-06-26,148,change,Clothing,193.88,4,775.52,62,Other
8332,893,2023-06-13,138,security,Clothing,29.38,5,146.9,55,Male
8333,978,2023-05-07,133,box,Beauty,11.89,4,47.56,47,Female
8334,277,2023-07-21,103,state,Clothing,168.01,3,504.03,34,Other
8335,185,2023-01-23,106,three,Electronics,48.55,2,97.1,34,Male
8336,601,2023-10-07,115,spring,Beauty,14.23,4,56.92,69,Male
8337,431,2022-12-31,125,ok,Beauty,129.47,2,258.94,38,Other
8338,571,2023-07-29,121,baby,Clothing,12.92,5,64.6,51,Female
8339,946,2022-12-18,141,simple,Home & Garden,135.93,3,407.79,70,Male
8340,674,2023-11-07,143,western,Home & Garden,131.7,4,526.8,18,Male
8341,447,2023-06-10,141,way,Beauty,142.56,3,427.68,31,Male
8342,73,2023-06-15,142,this,Beauty,57.3,3,171.9,51,Male
8343,630,2023-06-17,144,then,Electronics,55.32,2,110.64,66,Other
8344,920,2023-10-08,139,last,Electronics,103.96,3,311.88,22,Female
8345,2,2023-03-10,139,begin,Clothing,36.58,3,109.74,61,Male
8346,654,2023-05-15,102,myself,Home & Garden,33.61,3,100.83,64,Female
8347,210,2022-12-05,147,head,Clothing,50.1,4,200.4,37,Other
8348,633,2023-02-28,138,song,Beauty,192.75,2,385.5,24,Male
8349,945,2023-11-09,123,senior,Home & Garden,33.14,4,132.56,46,Other
8350,142,2023-01-26,104,call,Electronics,87.45,3,262.35,31,Female
8351,756,2023-05-16,108,relate,Electronics,156.23,3,468.69,57,Other
8352,872,2023-05-06,143,boy,Electronics,116.27,2,232.54,67,Other
8353,287,2023-05-06,150,strong,Clothing,131.83,1,131.83,34,Male
8354,116,2023-08-16,107,general,Home & Garden,29.28,4,117.12,47,Other
8355,425,2023-11-21,146,old,Home & Garden,74.76,4,299.04,36,Other
8356,713,2023-09-28,108,education,Clothing,62.35,2,124.7,46,Male
8357,154,2023-06-08,114,enough,Beauty,52.82,2,105.64,57,Male
8358,559,2023-01-21,134,cold,Electronics,51.18,1,51.18,45,Male
8359,311,2023-01-23,102,physical,Clothing,177.7,1,177.7,40,Other
8360,934,2023-05-04,145,music,Clothing,198.25,1,198.25,29,Male
8361,352,2023-11-12,140,assume,Electronics,114.61,4,458.44,45,Other
8362,933,2023-06-13,113,lot,Beauty,183.81,2,367.62,25,Female
8363,794,2023-05-30,150,energy,Home & Garden,80.6,4,322.4,25,Male
8364,302,2023-02-03,128,issue,Clothing,187.31,5,936.55,47,Male
8365,32,2023-06-07,103,deep,Home & Garden,161.9,4,647.6,57,Female
8366,210,2023-07-24,122,yeah,Beauty,160.94,3,482.82,67,Other
8367,157,2023-06-22,150,quite,Clothing,48.33,1,48.33,30,Female
8368,549,2023-03-29,125,hope,Home & Garden,110.26,5,551.3,19,Male
8369,941,2023-04-29,141,itself,Electronics,66.85,5,334.25,51,Other
8370,785,2023-04-25,130,specific,Home & Garden,108.19,4,432.76,25,Male
8371,761,2023-04-23,135,use,Home & Garden,130.61,5,653.05,31,Female
